lat,lon
49.12892325850809,9.325203728968619
49.12892646105767,9.325199977728724
49.12892754525058,9.32519591780428
49.12892943488959,9.325189951994339
49.12893059769313,9.325187415180123
49.12893388142516,9.32518583371505
49.12893883053712,9.325184872326231
49.12894133214508,9.32518201162388
49.12894534198414,9.325180749074615
49.12894851567265,9.325177568246591
49.12895345942822,9.325178166186815
49.12895066065352,9.325177596149878
49.12895133231289,9.325180776736461
49.12894442873557,9.325185090699152
49.12892822527037,9.325200421516234
49.12891852508276,9.325214586864117
49.12891283789946,9.325231152084328
49.12890064320291,9.325226848351843
49.12889477638035,9.325227714608831
49.12888635364535,9.325256979073155
49.12887563699515,9.32532960453524
49.12889631820468,9.325423219531302
49.12891996289833,9.325471001131641
49.12893404705778,9.325493024894451
49.12894896388224,9.325500984983787
49.12897025499573,9.325519447936989
49.12898361574742,9.325541719387964
49.1290113514337,9.325587732497116
49.12904468105326,9.325663989551488
49.12907316449844,9.32574871329485
49.12909641423501,9.325872247778813
49.12911981113674,9.326002668532963
49.12914625486542,9.326135375306091
49.12917936274036,9.326259521182982
49.12921452112456,9.326370122603924
49.1292403309605,9.326474634028077
49.12926499471168,9.326559145838436
49.12930250702918,9.326625157276586
49.1293561603206,9.326667077413511
49.12942172709942,9.326659864348219
49.12949561555914,9.326638589044833
49.1295815786829,9.326603524505023
49.12967695272116,9.326567127724084
49.12977926145249,9.326534530318428
49.12988504925491,9.326504313150947
49.12998683608826,9.326470802086225
49.13008990006158,9.326451067035849
49.13019381364215,9.326435598938145
49.13029774922107,9.326426961647869
49.13040309019541,9.32642340987951
49.13050752518197,9.326438813916727
49.13061149049369,9.326454375408773
49.13071802511451,9.326454603835572
49.13082551330499,9.326454910792709
49.13093339149086,9.326449224442852
49.13104262127255,9.326432665994274
49.1311527561678,9.326410818553711
49.13126407476098,9.32638478331029
49.13137699943515,9.326372581296027
49.13149165562638,9.326350592992522
49.13160316040891,9.326320711302754
49.13171636910035,9.326289175232466
49.13182828544571,9.326238740582768
49.13194195446965,9.326190408796213
49.13205532048222,9.326141294859708
49.13216962169047,9.326075193396798
49.13228647245127,9.326014626377381
49.13240827069926,9.325950777283415
49.13253050601822,9.325891888467687
49.13265039971876,9.325835343807357
49.13276930454149,9.325781496969265
49.13288619583757,9.325731990632374
49.1330042713335,9.325686326887658
49.1331234356563,9.325644504841019
49.13324189041172,9.325604280107425
49.13336314744863,9.325576691955385
49.13348501188495,9.325556056056884
49.13360530300915,9.325539526731227
49.13372679852732,9.325530318978741
49.13384777805903,9.325526557466068
49.13396056630047,9.325532218440811
49.13405935457624,9.325545007845372
49.13414138668108,9.325557263381837
49.13421326870368,9.325570915793699
49.13427643209271,9.325593421583239
49.13433143967827,9.325637616641835
49.13438088353728,9.325693476666649
49.13442869317487,9.325747332169598
49.13448270008477,9.325782939946247
49.13453939696204,9.325798458936426
49.13459360889438,9.325780898182193
49.13465106898057,9.325755590106322
49.1347170045327,9.325734273387591
49.13479362896446,9.325735046547226
49.13487548589919,9.325751555091111
49.13496514643487,9.325781879067121
49.13505945575,9.325824516387501
49.1351553040965,9.325869453236413
49.13526294176994,9.325904398118906
49.13538120201618,9.325934096141536
49.13550484048368,9.325966166836306
49.13563327970057,9.325993108264798
49.13576488309009,9.326023347779614
49.13589902275827,9.326053263523876
49.13603284224178,9.326084563490742
49.13616449050976,9.326112029118732
49.136297347702,9.326139562690509
49.13643457616045,9.326161935996037
49.13657558456575,9.326183671752741
49.13671909201335,9.326208960760036
49.13686399651723,9.326231591308471
49.13701108488132,9.326256914985635
49.13715761865733,9.326282590894971
49.13730239964399,9.326305273297098
49.13744373930852,9.326330073116873
49.13758469749508,9.326352329254878
49.13772959896036,9.326373808500765
49.13787641790673,9.32638676614765
49.1380237838434,9.326382386289456
49.13816608072521,9.326349846045281
49.13830688853972,9.326294588923556
49.13844660276643,9.326230902775617
49.1385871845517,9.32614770492685
49.13873119031248,9.326064126472485
49.13887520993681,9.325984024119787
49.13902131512697,9.325914320876825
49.13915790732361,9.325827738067746
49.13928515006371,9.325744703380257
49.13942119418214,9.325678281168573
49.13954038418628,9.325617580867201
49.13964586262293,9.325577607125645
49.13974884913316,9.325536028497478
49.13983976799081,9.32549469728481
49.13993265402035,9.325439336812336
49.14001996382378,9.32541322638529
49.14008914688893,9.325379557110873
49.14013776374442,9.325357762503371
49.14016939511077,9.325329424679142
49.14017207009739,9.325273921985429
49.14013998458177,9.325179425815898
49.14010081426957,9.325072521756775
49.14006315175588,9.324949645355815
49.14002780988773,9.324809128981405
49.13999476953759,9.324664368176061
49.13996655130234,9.324500585680909
49.13995944965327,9.324310423832861
49.13993260655926,9.324121579763007
49.13990714913475,9.323923452059971
49.13989687896292,9.323719143820894
49.13988462829176,9.32350580429031
49.1398414281921,9.323270329165135
49.13981168093086,9.323039171326121
49.13975719308752,9.322799401290688
49.1397080673596,9.322544759640298
49.13966271478898,9.322317187000607
49.13957289150559,9.322080835574463
49.13951329389165,9.321850024142911
49.13939345229247,9.321643773813118
49.13927515594893,9.321425663096512
49.13916616331593,9.321181095904086
49.13906946875527,9.320917896564222
49.13895649751374,9.320661878361241
49.13884405770609,9.320401445916016
49.13876896634829,9.32011340448687
49.1386744124401,9.31983511110289
49.13858867526569,9.319570144476165
49.13850181940688,9.319298266096803
49.13843670915767,9.319028982203616
49.13836819795424,9.318750726451883
49.13830301410199,9.31847708665477
49.13824742791998,9.318197221789282
49.13820693680857,9.317904253736746
49.13816285094035,9.317603002000423
49.13811285416192,9.31730460973718
49.13807515716822,9.317004842987952
49.1380715269144,9.316683320556614
49.13803888724812,9.31639836164107
49.13802185455469,9.316109670799065
49.13800269780891,9.315803185866372
49.13799537446194,9.315491234488171
49.1379842681436,9.315199478255426
49.13799143274858,9.314887335572873
49.13800106202242,9.314590213973696
49.1379989775956,9.314289373384359
49.13798532823814,9.313984101839873
