lat,lon
49.1288942881456,9.325097649833875
49.12889377525108,9.325096401545474
49.12889317293599,9.325096001603724
49.12889319518501,9.325095966023371
49.12889319759871,9.325095695319611
49.12889350673936,9.325094987729246
49.12889318811032,9.325094738131318
49.12889142316131,9.325085714977373
49.12888994404556,9.325069438141098
49.12888503542747,9.325048684066033
49.12888469429876,9.32502625050525
49.12887177692849,9.324996035958382
49.12885463617884,9.324954319476429
49.12883594543532,9.324919224853451
49.12882009946451,9.324889736603971
49.1288070205927,9.324858830308418
49.1287927887473,9.324823624148289
49.12876191929953,9.324768902666097
49.12873859986139,9.324722054251446
49.12871937721683,9.324652226989826
49.12869486606516,9.324561488331575
49.12867533566693,9.324470743519866
49.12866730742402,9.324380412088672
49.12866208209591,9.324275780017683
49.12866593940969,9.324157218423897
49.12866269576146,9.324042500077887
49.12866285549436,9.32392772660735
49.12865957355295,9.323813133923498
49.12865761178929,9.323699123472375
49.1286475676979,9.32358524284844
49.12863807057256,9.323482748176804
49.12862897721018,9.323355240385713
49.12862218969679,9.323221842653316
49.1286243663951,9.323103864349427
49.12862689735824,9.322986480667034
49.12864061991307,9.322863532462792
49.1286431149586,9.322745126483898
49.12863835065833,9.322636795149814
49.12861370532463,9.322530543849547
49.12858007545999,9.322420814834395
49.1285562182317,9.322313120055234
49.12853245308836,9.322218721891437
49.12849631447924,9.322143123796995
49.12845897602432,9.322069297293947
49.12842411659998,9.32198378690334
49.12838961534678,9.321893109835942
49.12835044412208,9.321799906829204
49.12830688607104,9.321707369126084
49.12826304178124,9.321616053317387
49.12822274119166,9.321529587030394
49.12818292596589,9.321461269589728
49.12816272354921,9.32141283526675
49.12815090834054,9.321394417450424
49.12814547275672,9.321391919719503
49.12814819546216,9.321385870657151
49.12814643872285,9.321385978421944
49.12813719140618,9.321378610651594
49.12811355645107,9.321362549576532
49.12808794141158,9.321319599373007
49.12806301870617,9.321262534908534
49.12803960690882,9.321192250289863
49.12800789646802,9.3211272048136
49.12797899358063,9.321064763812091
49.12794731274479,9.320999574582043
49.12791445359352,9.32092576722504
49.12788343528241,9.320837344210819
49.12785003277126,9.320738263396139
49.12781947157224,9.320634642419387
49.1277953730179,9.320525551037248
49.1277691695247,9.32041865446042
49.12774236744906,9.32031196003927
49.12772011455128,9.320201642150852
49.12769950369687,9.320091153956906
49.12767882599101,9.319978841264057
49.12765876830971,9.319867472000221
49.1276353722455,9.31975884989825
49.12761749428353,9.319646597928084
49.12759593167109,9.319534938437904
49.12757867133583,9.319421854909596
49.12756456003351,9.319309965701066
49.12754636961507,9.319205460260607
49.12749738853383,9.319123579519943
49.12745819537776,9.319030916894487
49.12741921204915,9.318939530852212
49.12739014385762,9.318837702626043
49.12736662206181,9.318729533940417
49.12734663049391,9.318617099451627
49.1273269891871,9.318505971058606
49.12730002704549,9.31839974107756
49.12726472819926,9.318292704644447
49.12724209855848,9.318185063956397
49.1272223981547,9.318077753346509
49.12719692343778,9.317975692300079
49.12717304466349,9.317873084164571
49.12715615161886,9.317767974514444
49.12712809354382,9.317668279322607
49.12710249936595,9.317562020432081
49.1270778054428,9.317455080402647
49.12705385706572,9.3173444989368
49.12703474599753,9.317233687065574
49.12702069499054,9.317121428376499
49.12700147788176,9.31701369797098
49.12698113410491,9.316908154193547
49.12695696389941,9.316802750499502
49.12693091042666,9.316698471113257
49.12689894719212,9.316595714959824
49.12686255113883,9.316495306794023
49.12683367105394,9.316391711406556
49.12679484882136,9.31629951424909
49.12675348825942,9.316200328951123
49.12669812934432,9.316128003511761
49.12664024883844,9.316071049116028
49.12659768938609,9.316000096077515
49.12657141927209,9.31591733418577
49.12655988749731,9.315826984776404
49.12654355384848,9.315743241908656
49.12652509405413,9.315665425746062
49.12650441179722,9.315591720903432
49.12648375945233,9.315517326543423
49.12645759838457,9.315440423970729
49.12643286548922,9.315364335088466
49.12640568586141,9.315285913698993
49.12638248053099,9.315204553860145
49.12635545828885,9.315123403722962
49.12632811414572,9.31504109743754
49.12630445275182,9.314958280946021
49.12628482910403,9.31487292903245
49.12625807065987,9.31478974621808
49.12623566481087,9.314702135381793
49.12618658450204,9.314628962895879
49.12615601234096,9.314541023939363
